KO,Bd_1_20,Bd_1_29,Bd_2_20,Bd_2_29,Bd_4_20,Bd_4_29,Bd_5_20,Bd_5_29
K08172,3,0,5,0,78,0,70,0
K01933,3,0,6,1,8,0,13,1
K10763,5,0,16,2,102,0,113,14
K00970,18,0,42,4,119,1,132,6
K00950,2,0,0,0,1,0,1,0
K12254,0,0,11,0,37,0,39,0
K00606,0,0,0,0,0,0,0,0
K11074,10,0,42,1,125,0,118,2
K11075,9,0,5,0,82,0,87,1
K11076,3,0,12,0,126,0,148,0
K12256,20,0,15,0,221,2,277,12
K01915,20,0,85,0,297,0,371,0
K07010,12,0,139,2,327,0,294,16
K02014,1,0,0,0,31,0,33,0
K21023,12,0,16,0,569,0,518,14
K03802,1,0,8,0,472,0,344,2
K03802,30,4,169,5,220,2,280,9
K06147,34,1,152,19,346,4,417,67
K01241,2,0,3,0,87,0,47,0
K07126,3,0,4,0,30,0,23,0
K01265,0,0,0,0,0,0,0,0
K08968,0,0,0,0,0,0,0,0
K05275,6,0,12,0,167,0,218,0
K03412,4,0,3,0,86,0,62,4
K13587,66,8,106,14,583,0,620,2
K07577,23,2,52,0,111,0,152,4
K10747,4,0,17,0,190,0,266,4
K03724,9,0,24,4,236,2,226,0
K06953,3,0,0,0,80,0,99,0
K06884,3,0,26,0,99,0,99,0
K10547,0,0,0,0,0,0,0,0
K00797,3,0,15,0,299,0,373,0
K08989,13,0,27,0,106,0,100,6
K06949,0,0,2,0,43,0,52,2
K02112,37,0,26,0,153,0,133,6
K02114,0,0,0,0,0,0,0,0
K02115,15,0,32,4,153,0,168,2
K02111,45,2,98,4,223,0,187,16
K02113,48,2,37,6,109,0,79,10
K02109,15,0,45,5,125,0,88,5
K02108,30,2,97,4,254,0,230,16
K02110,0,0,0,0,0,0,0,0
K03497,59,2,102,10,232,0,199,74
K03496,16,0,30,2,67,2,72,1
K03495,12,0,41,8,216,3,207,13
K03501,0,0,0,0,0,0,0,0
K11741,10,1,64,3,185,1,235,25
K00330,1,0,32,5,80,0,71,2
K07518,0,0,3,0,9,0,9,0
K21973,0,0,0,0,0,0,0,0
K01998,3,0,4,0,256,1,280,2
K01997,10,0,12,0,149,0,188,12
K01999,8,0,21,0,278,0,312,2
K01996,20,0,43,4,126,0,132,6
K01995,0,0,0,0,0,0,0,0
K13821,34,0,53,6,756,0,653,4
K01243,0,0,0,0,0,0,0,0
K03719,9,2,33,0,234,0,203,12
K01768,9,0,28,0,238,0,203,4
K03306,2,0,1,0,32,0,33,0
K02314,6,0,15,0,186,2,113,1
K07220,0,0,0,0,0,0,0,0
K02939,21,0,16,5,136,0,114,28
K02963,44,2,125,6,129,2,120,62
K02990,17,2,96,3,195,0,126,62
K01740,11,4,91,4,207,0,174,28
K01356,0,0,0,0,0,0,0,0
K00764,12,0,36,2,149,2,122,2
K03558,0,0,2,0,5,0,10,0
K03749,3,0,2,0,15,0,7,1
K11754,12,2,39,2,140,2,172,1
K01963,1,0,21,0,175,0,174,0
K01695,8,0,49,0,70,0,86,9
K01696,6,0,37,6,146,3,157,10
K08086,47,0,103,3,197,0,201,12
K01817,0,0,0,0,0,0,0,0
K06173,0,0,0,0,0,0,0,0
K00133,37,0,101,2,172,9,158,9
K00052,34,6,177,19,202,6,179,55
K01704,0,0,2,0,17,0,20,0
K01703,4,2,18,5,117,3,100,5
K03407,28,16,152,47,263,5,243,133
K03414,40,2,123,8,189,7,245,21
K01647,5,0,26,1,67,0,76,8
K00239,15,2,179,7,266,1,198,12
K00240,0,0,0,0,0,0,0,0
K09159,0,0,0,0,0,0,0,0
K00242,17,2,84,5,62,1,73,10
K00241,0,0,10,0,20,0,17,2
K03710,23,10,124,18,249,0,215,56
K00024,54,8,540,19,431,4,286,100
K01644,13,0,35,2,161,0,158,2
K01681,26,4,196,8,443,0,435,32
K18118,16,2,38,2,110,1,103,10
K02429,4,0,1,0,176,0,222,4
K03303,6,1,7,0,214,0,223,12
K19784,0,0,0,0,0,0,0,0
K18929,1,0,10,6,211,0,213,13
K00782,0,0,0,0,69,0,85,0
K18928,0,0,0,0,54,0,69,1
K05799,12,0,11,2,96,0,146,2
K03406,12,0,12,0,263,0,268,2
K02014,18,0,40,2,121,2,155,4
K00560,15,0,22,0,81,0,100,0
K21023,43,2,71,3,346,2,327,38
K06076,56,0,223,8,267,0,238,30
K01620,0,0,0,0,4,0,1,0
K07273,0,0,0,0,0,0,0,0
K06147,12,1,31,2,132,0,142,8
K11250,0,0,0,0,0,0,0,0
K02004,11,3,9,1,202,0,210,3
K03809,1,0,19,0,47,0,47,1
K07058,0,0,0,0,0,0,0,0
K01740,1,2,8,0,92,0,154,2
K21023,2,2,16,0,143,0,158,3
K07394,0,0,0,0,0,0,0,0
K01736,0,0,0,0,0,0,0,0
K07255,0,6,11,14,34,2,50,36
K07256,6,9,34,12,184,0,173,37
K15551,0,2,12,2,183,0,143,8
K10831,0,0,29,4,139,0,177,12
K15552,4,0,6,0,176,0,193,2
K11735,2,0,20,4,236,0,255,0
K05301,3,0,17,2,89,0,138,2
K01183,0,0,2,2,264,0,473,2
K02024,1,0,0,0,7,0,7,1
K10227,0,0,4,0,215,0,224,6
K10228,0,0,0,0,162,0,167,0
K10229,0,0,2,0,158,0,146,0
K00045,5,0,10,0,148,0,149,0
K01303,0,0,0,0,22,0,31,0
K00799,7,0,8,0,93,0,113,13
K03776,2,0,12,4,104,0,76,0
K00019,4,0,19,1,64,0,69,7
K00803,2,2,28,0,209,0,263,0
K00111,14,2,28,4,105,0,128,4
K02841,0,0,0,0,0,0,0,0
K02527,0,0,0,0,0,0,0,0
K15778,22,0,76,1,151,0,182,4
K03746,33,4,77,6,117,2,188,17
K01525,18,0,84,2,128,2,169,33
K18991,2,0,20,2,167,0,175,0
K00655,0,0,0,0,0,0,0,0
K02050,0,0,0,0,0,0,0,0
K01465,7,2,12,2,141,0,163,0
K00609,11,0,35,2,126,0,110,3
K06596,49,2,222,23,540,5,397,118
K02825,0,0,0,0,0,0,0,0
K07447,0,0,0,0,0,0,0,0
K07735,0,0,0,0,0,0,0,0
K01669,0,0,0,0,0,0,0,0
K02660,20,0,44,0,335,0,433,0
K02659,16,0,22,0,48,0,68,1
K02658,23,0,33,1,46,0,44,1
K01845,5,0,23,2,44,0,41,2
K03284,6,0,34,1,170,0,209,0
K03814,0,0,15,0,113,0,168,14
K00014,0,0,2,2,90,0,102,1
K01147,5,2,38,4,189,0,220,6
K03832,0,0,0,0,0,0,0,0
K00163,1,0,1,0,3,0,4,0
K01491,15,0,50,0,157,0,184,3
K01414,20,2,72,0,299,0,348,9
K02339,2,0,18,1,40,0,41,7
K01999,4,0,106,0,140,0,97,7
K01687,407,21,1013,93,397,5,375,189
K21757,0,0,9,1,193,0,174,6
K13292,6,0,21,5,202,0,220,8
K09888,21,0,11,2,114,0,66,6
K09892,0,0,0,0,0,0,0,0
K04078,57,0,195,5,114,1,78,52
K04077,144,5,905,28,757,2,432,62
K03305,1,0,4,0,103,0,112,0
K01835,0,0,0,0,3,0,4,0
K03088,0,0,8,4,59,0,62,0
K07165,8,0,18,2,104,0,99,2
K16088,2,2,10,0,326,2,485,0
K16088,20,0,128,0,495,2,504,24
K23514,7,2,34,0,50,0,67,10
K07165,14,0,56,2,63,2,90,4
K20266,0,0,0,0,167,0,159,0
K20531,0,0,4,0,165,0,136,1
K20532,0,0,0,0,113,0,89,0
K03685,2,0,0,0,131,0,131,0
K02014,6,0,34,2,198,0,162,12
K03406,3,1,10,0,232,0,276,0
K19304,14,0,98,10,399,1,390,17
K09001,7,2,37,3,182,3,113,13
K15724,0,0,0,0,1,0,0,0
K00145,12,4,77,9,99,0,120,12
K02996,45,3,129,17,141,1,138,61
K02871,44,2,116,4,136,0,111,50
K06134,7,0,2,2,49,1,37,0
K07397,0,0,0,0,0,0,0,0
K09697,2,0,12,0,126,0,129,4
K09696,6,1,25,0,226,0,178,4
K01990,13,0,51,2,131,0,138,17
K03781,3,0,0,0,93,0,80,3
K07396,0,0,1,0,94,0,101,15
K01077,0,0,0,0,192,0,180,2
K03169,1,0,1,0,16,0,15,0
K01077,0,0,0,0,0,0,0,0
K04096,10,2,109,2,126,0,192,24
K03747,0,0,0,0,0,0,0,0
K01462,0,0,0,0,0,0,0,0
K00604,0,0,0,0,0,0,0,0
K00548,4,2,46,2,645,0,662,2
K07181,8,1,25,2,30,0,26,8
K13598,191,6,519,31,329,3,299,55
K03500,7,0,37,2,228,2,225,25
K01887,25,0,89,2,278,2,301,16
K03749,12,0,31,1,70,0,47,3
K03673,10,0,42,0,88,2,109,14
K03524,10,0,15,0,60,0,79,0
K03525,14,0,8,0,62,0,39,0
K03642,0,0,0,0,0,0,0,0
K05837,1,0,5,0,4,0,6,1
K05515,2,0,9,0,294,0,298,3
K03570,0,0,1,0,112,0,110,0
K03571,0,0,0,0,0,0,0,0
K03569,7,0,21,0,187,0,198,3
K02435,1,0,18,0,157,0,131,6
K02433,27,0,119,4,247,0,287,25
K02434,15,2,50,0,270,0,303,5
K02171,5,4,15,20,88,1,39,31
K02172,2,1,16,6,176,0,190,6
K16044,3,2,15,2,92,0,92,10
K07090,4,0,10,0,38,0,48,2
K00762,0,0,0,0,0,0,0,0
K06177,0,0,2,0,17,0,10,1
K01142,0,0,0,0,0,0,0,0
K23010,2,0,13,0,49,2,64,4
K08218,16,0,18,2,135,0,137,0
K00641,0,0,0,0,1,0,3,0
K08483,22,0,34,6,340,0,284,6
K02784,0,0,3,2,31,0,20,1
K01920,3,0,2,0,14,0,20,0
K02793,0,0,0,0,0,0,0,0
K03320,36,0,80,6,327,5,385,25
K04752,0,0,0,0,0,0,0,0
K09806,0,0,0,0,0,0,0,0
K07391,0,0,0,0,0,0,0,0
K03790,0,0,4,0,142,0,135,1
K01779,1,0,3,0,130,0,94,2
K00344,0,0,1,22,157,0,222,78
K03778,2,0,6,1,30,0,41,4
K06400,0,2,16,0,442,0,405,6
K01286,3,0,10,0,106,0,97,6
K07343,0,0,0,0,0,0,0,0
K03668,24,3,207,4,138,1,98,14
K01118,0,0,4,0,118,0,150,4
K06988,1,0,0,0,24,0,23,0
K06911,0,0,0,0,0,0,0,0
K07459,21,0,68,5,534,0,468,2
K07391,2,0,30,0,47,0,52,3
K06938,2,0,9,0,85,0,109,0
K11527,14,0,22,0,412,0,413,17
K03932,0,0,0,0,0,0,0,0
K07814,0,0,0,0,0,0,0,0
K00930,6,4,72,6,175,0,146,6
K09973,2,0,17,2,242,0,203,4
K05501,3,0,13,3,131,0,97,14
K03342,17,0,28,0,188,6,183,8
K00432,10,0,24,2,191,0,141,1
K00135,2,0,17,0,125,0,132,13
K06929,1,0,10,2,76,0,85,0
K01625,5,0,7,0,17,0,17,0
K13874,0,0,0,0,0,0,0,0
K13875,2,0,5,0,217,0,212,0
K00883,0,0,9,0,301,0,314,2
K01785,0,0,2,0,52,0,53,0
K10544,6,0,10,0,103,0,104,3
K10545,0,0,4,0,203,0,283,0
K10543,1,0,2,0,64,0,76,0
K22186,0,0,6,0,250,0,217,0
K22185,0,0,3,0,98,0,69,0
K10546,2,0,15,0,349,0,419,4
K00626,139,17,418,58,178,8,133,88
K23256,3,0,29,4,56,0,77,0
K10440,0,0,0,0,0,0,0,0
K02348,0,0,0,0,0,0,0,0
K10441,3,0,21,0,191,2,148,0
K10439,6,0,24,0,93,0,124,0
K00616,2,0,16,0,69,2,39,3
K00854,2,1,30,0,65,0,68,2
K02529,27,4,36,2,97,0,89,2
K06980,4,2,22,2,78,0,87,11
K07082,5,0,30,0,157,0,172,7
K00943,5,0,18,0,32,0,70,1
K02341,2,0,18,0,102,0,93,2
K03424,4,0,36,4,79,0,94,11
K06867,5,0,24,2,81,0,66,0
K01058,0,0,2,0,8,0,8,1
K02355,19,0,116,4,133,2,216,14
K03543,0,0,0,0,0,0,0,0
K15550,10,0,27,1,85,0,101,2
K03446,2,0,9,0,94,0,107,2
K06075,0,1,1,0,47,0,136,2
K19222,0,0,0,0,0,0,0,0
K03088,14,1,32,4,104,0,86,9
K04065,16,0,67,1,239,0,285,10
K03271,3,1,36,0,50,0,54,5
K07121,33,2,129,6,143,0,127,21
K07460,0,0,0,0,0,0,0,0
K07056,2,0,16,2,80,0,62,5
K01640,41,4,157,5,260,0,269,39
K01968,15,0,23,2,156,0,141,0
K12972,0,0,0,0,0,0,0,0
K01012,31,0,32,0,181,0,177,8
K01935,4,0,15,1,83,0,118,0
K00652,11,0,10,0,95,0,82,1
K00833,18,3,43,2,173,1,272,4
K01969,38,0,67,7,168,0,173,20
K13766,0,0,0,0,0,0,0,0
K00285,2,0,14,2,167,0,143,7
K09858,0,0,0,0,0,0,0,0
K24967,0,0,0,0,0,0,0,0
K07106,30,4,42,6,170,0,188,22
K08218,5,0,43,4,456,0,504,7
K18676,14,0,31,0,167,0,169,4
K11066,4,0,21,2,247,0,240,4
K03308,0,0,0,0,1,0,2,0
K08641,0,0,0,0,0,0,0,0
K02055,0,0,7,0,130,0,171,0
K02528,0,0,0,0,0,0,0,0
K00097,4,0,26,2,65,0,59,4
K03771,2,0,5,0,32,0,30,0
K04744,24,0,96,1,287,2,322,11
K07102,2,0,9,0,350,0,448,4
K00992,4,0,5,0,120,0,151,0
K01262,8,2,23,2,145,2,127,0
K03185,7,0,10,0,64,0,79,0
K00325,1,0,2,0,13,0,16,0
K00324,16,0,49,1,256,0,230,0
K12152,7,0,26,2,185,0,159,33
K00566,3,0,16,0,149,0,161,24
K01146,24,3,41,2,162,0,130,13
K00799,10,0,21,2,153,0,197,8
K22083,4,0,34,2,292,0,310,2
K01207,2,2,43,0,172,0,171,25
K07795,0,0,17,1,105,0,108,4
K02012,4,0,6,0,223,0,187,2
K02011,5,0,0,2,301,0,305,2
K05939,4,0,6,0,128,0,160,0
K08482,3,0,11,1,176,0,238,2
K03585,31,6,172,18,106,3,103,36
K18138,30,0,122,10,437,4,439,28
K18139,64,0,131,4,121,0,117,8
K16138,2,0,27,11,96,0,119,12
K00523,2,0,3,0,71,0,89,1
K18304,0,0,4,0,86,0,101,0
K02014,2,0,5,2,279,0,264,0
K21757,0,0,1,0,0,0,3,0
K01856,4,0,8,0,139,0,164,0
K03464,1,0,0,0,35,0,44,0
K01055,10,0,4,0,66,0,59,2
K07290,14,2,54,0,389,0,466,2
K03892,16,5,78,31,76,10,113,113
K00537,2,2,30,4,16,1,10,23
K02523,1,0,6,1,7,0,10,4
K11811,0,0,0,0,0,0,0,0
K02888,23,6,124,12,162,2,117,91
K02899,103,4,133,10,130,1,90,40
K03979,13,0,56,4,164,0,165,3
K00931,0,0,2,0,49,0,65,2
K10773,0,0,0,0,0,0,0,0
K03616,0,0,4,0,111,0,119,0
K02014,10,2,6,2,322,0,334,5
K05973,7,0,7,1,33,0,24,1
K05524,0,0,0,0,0,0,0,0
K02000,51,0,294,20,175,0,145,64
K11527,1,0,2,0,19,0,14,0
K02020,0,0,0,0,0,0,0,0
K02018,0,0,0,0,0,0,0,0
K02019,0,0,0,0,0,0,0,0
K01420,0,0,1,0,16,0,11,1
K09926,0,0,0,0,0,0,0,0
K00406,24,0,78,2,320,0,301,8
K00404,13,0,49,2,45,0,47,3
K00405,0,0,0,0,0,0,0,0
K00407,0,0,0,0,0,0,0,0
K09792,3,0,3,0,25,0,25,0
K02495,44,0,71,0,53,0,75,0
K03776,24,2,124,4,250,1,167,10
K21084,78,2,374,6,516,0,566,19
K09781,0,0,3,0,112,0,111,0
K05834,10,0,51,1,228,0,276,6
K07552,2,0,0,0,91,0,81,0
K09158,1,0,0,1,3,0,2,2
K00375,18,0,74,10,286,2,310,28
K03801,8,4,40,0,70,0,61,10
K02014,1,0,0,0,16,0,18,0
K03644,0,0,0,0,0,0,0,0
K03648,0,0,0,0,0,0,0,0
K02171,0,0,0,0,0,0,0,0
K07552,2,3,25,1,125,4,82,24
K23777,0,3,2,4,70,0,105,13
K09796,8,9,23,18,74,6,52,108
K07152,1,0,21,6,53,0,45,3
K20034,2,0,24,0,56,0,74,8
K08169,1,1,0,0,2,0,0,0
K01166,2,0,23,0,30,0,61,7
K00826,1,0,12,0,133,0,118,4
K07216,0,0,0,0,0,0,0,0
K16088,86,0,160,4,285,0,260,10
K00567,20,0,58,2,83,2,79,8
K07488,3,0,40,1,53,1,43,8
K00426,0,0,4,0,48,0,56,11
K00424,0,0,0,0,0,0,0,0
K00425,14,0,48,5,130,2,202,4
K16012,16,0,116,12,341,2,398,34
K03791,0,0,3,0,23,0,17,0
K24206,0,0,9,0,161,0,220,2
K02402,0,0,2,0,18,0,7,0
K12071,4,0,28,8,399,0,497,8
K23985,0,0,0,0,139,0,145,0
K02663,0,0,1,0,88,0,56,0
K02662,0,0,1,0,70,0,67,0
K05366,24,0,90,6,443,0,401,16
K06202,0,0,0,0,3,0,2,0
K17247,2,0,7,0,34,0,40,0
K07147,1,0,1,0,114,0,106,3
K07399,24,0,33,4,310,2,286,13
K03978,0,0,0,0,0,0,0,0
K03585,0,0,6,0,258,0,287,1
K07638,20,3,32,4,223,0,269,10
K02483,0,2,1,0,35,0,28,2
K04084,4,2,47,2,257,0,197,12
K06006,0,0,0,0,0,0,0,0
K03040,18,0,73,1,198,0,212,5
K02879,0,0,0,0,0,0,0,0
K02986,18,0,63,2,294,3,323,7
K02948,10,0,63,2,95,0,64,7
K03076,30,1,108,2,84,0,71,37
K02952,0,0,0,0,0,0,0,0
K02919,0,0,0,0,0,0,0,0
K02518,0,0,0,0,0,0,0,0
K02876,37,0,119,1,237,0,193,13
K02988,37,0,143,2,125,0,75,22
K02907,0,0,0,0,0,0,0,0
K02881,28,0,77,3,75,0,45,12
K02933,38,0,123,0,154,0,107,15
K02994,52,0,134,0,203,0,222,35
K02954,3,0,7,0,10,0,11,2
K02931,21,1,57,3,100,0,67,27
K02895,21,1,86,3,74,0,73,29
K02874,32,0,96,6,160,0,156,31
K05358,4,0,28,0,206,2,203,5
K01952,41,8,200,10,481,2,447,83
K05793,0,0,0,0,0,0,0,0
K00278,1,0,14,0,218,0,129,2
K02481,0,2,2,0,102,0,119,0
K07386,11,0,11,2,130,0,102,7
K05358,2,2,11,1,37,0,42,1
K01673,0,0,0,0,0,0,0,0
K12979,2,0,4,1,56,0,55,1
K19222,8,0,11,0,97,0,109,4
K03406,21,3,80,7,50,0,85,11
K01406,2,0,4,0,282,0,281,0
K11004,0,0,2,0,209,0,222,2
K11003,0,0,4,0,70,2,86,2
K12340,2,2,2,0,96,0,112,0
K08289,35,0,115,1,124,0,126,31
K03781,11,0,4,0,12,0,10,2
K01119,11,4,44,4,182,4,210,18
K07126,0,0,0,0,0,0,0,0
K02004,0,0,0,0,62,0,47,0
K09950,0,0,0,0,0,0,0,0
K07241,2,0,13,0,39,0,16,2
K07395,6,3,39,0,86,0,114,8
K02014,6,0,10,0,121,0,104,1
K24217,0,0,0,0,1,0,0,0
K21090,11,4,104,4,72,3,64,33
K18988,0,0,1,0,0,0,1,0
K09824,5,0,8,0,72,0,117,0
K08167,0,0,1,0,55,1,43,0
K01534,2,0,35,0,160,2,178,2
K03406,0,0,0,0,17,0,6,0
K08995,3,0,6,2,42,0,37,6
K07124,0,0,0,0,0,0,0,0
K19713,32,2,77,0,98,0,86,16
K01698,14,0,24,0,133,0,151,9
K09824,10,0,88,6,124,2,105,29
K16568,4,0,10,0,79,0,54,0
K02483,8,0,60,0,83,0,55,2
K07283,7,2,11,2,88,2,129,8
K01046,0,0,0,0,0,0,0,0
K20974,1,0,0,0,81,0,117,0
K04343,0,0,0,0,0,0,0,0
K07814,0,0,0,0,0,0,0,0
K16088,3,0,7,0,127,0,196,4
K07165,1,0,11,6,94,0,122,3
K23514,32,0,60,2,36,2,29,2
K00873,2,0,14,1,61,0,50,0
K01595,2,1,12,2,222,2,212,6
K00134,0,0,0,0,0,0,0,0
K13771,0,0,0,0,0,0,0,0
K14393,54,4,119,8,377,0,290,16
K01118,0,0,0,0,0,0,0,0
K05349,2,0,4,0,85,0,133,4
K23274,0,0,0,0,29,0,42,0
K19813,1,0,0,0,194,0,202,0
K23275,2,0,0,0,114,0,158,0
K00059,0,0,0,0,0,0,0,0
K03566,18,1,42,3,66,0,90,15
K07098,0,0,0,0,0,0,0,0
K17752,7,0,31,2,117,0,116,3
K17752,2,0,22,0,159,0,182,0
K17752,5,0,18,2,50,0,49,2
K17762,4,0,9,0,17,0,26,0
K17763,8,0,22,0,45,0,49,0
K02014,6,0,14,0,471,0,519,8
K02014,28,0,54,10,363,4,405,12
K01626,0,0,1,0,19,0,21,0
K02014,12,0,4,0,186,0,230,2
K03568,0,0,0,0,0,0,0,0
K11206,0,0,0,0,0,0,0,0
K00982,14,2,68,4,347,0,442,6
K00134,0,0,0,0,0,0,0,0
K00615,19,4,127,11,280,0,273,22
K09761,0,0,0,0,0,0,0,0
K07137,15,8,108,8,198,0,214,51
K00674,0,0,0,0,0,0,0,0
K14267,13,2,59,2,100,0,130,36
K14742,24,1,98,0,77,1,91,26
K03789,10,0,16,4,70,0,32,0
K21929,11,0,21,0,41,0,48,2
K08227,0,0,2,0,26,0,17,0
K09977,0,0,0,0,0,0,0,0
K01775,8,0,42,4,140,0,209,8
K04485,35,8,154,29,192,8,220,115
K02407,40,7,139,13,128,2,99,56
K08223,0,0,13,2,177,0,259,1
K02553,5,0,44,4,50,0,40,16
K11249,5,0,36,2,78,5,74,10
K02556,0,0,0,0,0,0,2,0
K07032,0,0,0,0,0,0,0,0
K16135,15,2,47,1,187,0,171,28
K22209,2,0,4,0,147,0,145,9
K11927,13,0,25,0,100,0,148,0
K20974,17,0,35,2,283,0,339,0
K03413,68,4,305,6,150,2,145,26
K08295,5,0,18,0,137,0,153,8
K09461,25,0,58,2,232,0,285,2
K00059,4,0,4,2,45,0,92,0
K15973,8,0,12,0,100,0,103,1
K00249,15,0,19,0,79,0,74,8
K09022,3,0,7,2,95,0,123,0
K15738,18,3,85,6,313,3,374,24
K07052,0,2,18,0,260,0,479,27
K03606,8,0,41,1,232,0,217,5
K01991,14,4,124,8,154,0,157,32
K25590,35,4,154,4,256,0,190,21
K16567,7,0,19,2,290,0,278,10
K00640,2,0,2,0,50,0,37,1
K22278,4,2,27,2,109,0,98,2
K05275,0,0,0,0,0,0,0,0
K07559,0,0,0,0,0,0,4,0
K06221,0,0,5,0,29,0,73,0
K03088,2,1,14,0,48,0,39,1
K08223,6,0,21,2,105,2,130,4
K19271,0,0,0,0,0,0,0,0
K05834,0,0,0,0,0,0,0,0
K23779,8,1,34,0,107,0,100,10
K00639,112,2,261,12,179,0,192,24
K15789,32,2,134,6,155,0,194,9
K01752,53,6,90,2,73,0,116,22
K01733,29,2,87,4,201,0,149,17
K03750,73,3,103,3,106,0,88,8
K03636,0,0,0,0,0,0,1,0
K21677,5,0,7,0,117,0,91,0
K02291,6,1,22,0,38,0,59,3
K21679,12,1,19,2,142,0,107,0
K18302,15,2,39,7,140,2,177,18
K18303,10,0,20,3,311,0,357,2
K03545,74,17,231,26,233,0,208,107
K01358,120,7,539,17,232,5,187,128
K03544,39,8,267,29,200,8,186,58
K01338,396,10,912,58,596,3,360,112
K03530,46,0,127,13,86,0,70,48
K01596,1,0,4,0,45,0,24,0
K03701,0,0,0,0,0,0,0,0
K01424,11,2,20,4,156,2,183,26
K02014,35,2,129,1,500,0,511,17
K03554,0,0,0,0,0,0,0,0
K02346,16,2,62,0,198,6,204,20
K01354,8,0,69,4,490,0,484,9
K03387,0,0,1,0,25,0,13,0
K21023,61,3,290,7,445,2,399,27
K24119,0,0,0,0,0,0,0,0
K00852,5,0,6,0,32,0,48,3
K06726,0,0,0,0,0,0,0,0
K02529,0,0,16,0,102,1,124,1
K18307,0,0,0,0,143,0,162,0
K18308,0,0,0,0,0,0,0,0
K09702,0,0,0,0,0,0,0,0
K18306,2,0,2,1,277,0,314,6
K09012,0,0,0,0,0,0,0,0
K06972,12,0,25,6,239,1,191,7
K07032,0,0,0,0,0,0,0,0
K07711,14,3,41,0,438,0,506,2
K07715,14,0,29,2,243,0,234,4
K04065,0,0,3,0,104,0,79,1
K21929,0,0,0,0,37,0,36,0
K14347,0,0,0,1,7,0,10,0
K02020,16,0,60,2,89,0,90,4
K11749,0,0,0,0,0,0,0,0
K00099,17,0,28,0,57,0,55,1
K00981,6,0,15,0,97,0,106,0
K00806,16,0,29,0,77,0,77,0
K02838,7,0,26,0,84,0,87,2
K09903,13,0,50,2,81,0,70,10
K02357,21,0,80,0,181,1,154,2
K02967,40,1,210,5,90,0,84,50
K01265,9,4,67,6,128,0,153,14
K00990,28,1,72,4,262,0,298,27
K06182,10,2,15,6,111,0,136,8
K21087,1,0,2,0,16,0,16,0
K01972,23,1,66,2,119,0,140,12
K01462,0,0,0,0,0,0,0,0
K00963,0,0,0,0,0,0,0,0
K03529,31,1,99,10,249,4,260,2
K01358,35,3,101,2,108,0,76,7
K00605,43,1,117,6,174,0,163,41
K02437,53,0,91,4,69,0,58,5
K00281,73,0,283,12,384,2,397,25
K02556,0,0,0,0,0,0,0,0
K02405,21,1,32,0,97,2,113,5
K02404,9,0,13,3,26,0,33,4
K02400,45,2,109,0,260,0,333,5
K02401,8,0,13,0,226,0,320,0
K16171,4,2,44,2,279,0,275,4
K04773,16,3,32,0,249,2,208,2
K01091,0,0,0,0,1,0,1,0
K06179,4,4,39,6,99,0,136,9
K08300,67,2,161,8,518,4,535,12
K07240,8,0,4,0,162,0,182,2
K03639,8,4,28,0,183,2,174,8
K03750,39,0,48,2,170,3,157,6
K09760,1,0,1,0,16,0,29,0
K06886,3,2,25,0,65,0,51,1
K08217,0,0,0,0,82,0,105,1
K10915,0,0,0,0,0,0,1,0
K02004,0,0,0,0,69,0,76,2
K10916,0,0,0,0,0,0,0,0
K21053,2,0,17,2,152,0,142,0
K07180,121,32,945,57,533,12,530,256
K09786,18,2,83,6,274,0,356,9
K06415,9,4,34,4,265,2,319,4
K03832,60,5,405,18,241,0,249,178
K03561,34,1,235,4,173,0,121,23
K03559,42,0,139,8,144,2,98,15
K03559,33,0,81,5,133,0,125,13
K11753,8,0,28,4,128,0,153,3
K01870,13,2,66,2,391,0,533,9
K03101,1,0,2,0,64,0,63,2
K13038,18,0,30,0,139,0,188,2
K01520,0,0,14,0,99,0,107,1
K07402,6,2,26,2,193,2,214,0
K03088,0,0,0,0,67,0,74,0
K03649,0,0,0,0,8,0,19,0
K07302,4,2,12,0,75,0,113,6
K07303,7,0,33,0,133,2,142,3
K08676,2,0,2,0,206,0,227,1
K18453,0,0,0,0,0,0,0,0
K00684,0,0,0,0,0,0,0,0
K21420,0,0,0,0,0,0,0,0
K00254,10,0,22,0,255,0,260,2
K02014,16,0,69,7,388,3,411,12
K13635,0,0,0,0,0,0,0,0
K02045,2,0,6,0,147,0,171,0
K02047,2,0,11,4,110,0,148,5
K02046,5,0,6,0,209,0,208,2
K24158,8,0,9,0,168,0,186,6
K07002,0,0,10,0,27,0,39,1
K23163,1,0,8,1,83,0,89,4
K07262,4,0,17,1,63,1,58,2
K01996,0,0,0,0,28,0,6,2
K01995,0,0,2,0,21,0,31,0
K01998,6,0,12,0,133,0,167,2
K01997,0,0,5,4,201,0,199,0
K03527,1,0,8,0,171,0,175,2
K03774,0,0,0,0,0,0,0,0
K03630,0,0,0,0,40,1,38,0
K00507,0,0,0,0,21,0,17,0
K02902,0,0,0,0,0,0,0,0
K02913,0,0,0,0,0,0,0,0
K03500,16,3,75,7,232,0,311,36
K11175,17,0,59,1,122,0,88,10
K06077,378,24,1073,44,347,16,313,154
K01185,1,0,9,0,211,0,201,0
K01303,2,0,29,0,204,0,191,0
K04065,1,0,0,2,102,0,105,0
K18903,4,2,39,0,39,0,40,10
K18900,0,0,0,0,0,0,0,0
K03446,18,4,108,30,178,4,178,16
